Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,selectedFuelFlow1,selectedFuelFlow2
1,3,2024,37897.23198772566,77715.6954553673,-30.698356455863582,299.062526492791,0.7523656494409354,0.75654152532269,1217.8903978069734,1221.3165295150088
1,3,2024,33634.0378644526,75329.59973547587,-38.67985716693789,274.1122543702178,0.8151962058120387,0.8170593874501919,1426.5979250285138,1397.0792882307308
1,3,2024,36005.21684099876,72541.0854317843,-39.19032955352533,285.2930129317406,0.7801968153975515,0.787170953788263,1146.826182944779,1108.6303773769494
1,4,2024,34369.41557766225,73477.44557761171,-28.8443743439875,264.74950695800646,0.7859509364723722,0.7786433797299033,1328.7742124033502,1385.0590558558831
1,4,2024,38247.40752825943,66737.47208022935,-42.02197517733391,277.43294331305964,0.8167755967313799,0.8151588979032739,964.1980695087424,927.8962515198587
1,4,2024,34868.12407791865,66709.50730713696,-18.645751841681466,270.3618592032113,0.8085029220931287,0.8039579836794539,1093.0627065945632,1062.8196665549342
1,4,2024,35320.88245311825,64690.068921219696,-13.67173706908629,277.06209373824237,0.7542919620919112,0.7484585486273193,1026.223131077798,1061.4887390345689
1,4,2024,34480.13753411431,76739.76629499381,-28.2746251793929,290.5622010224356,0.8193312783853749,0.8246620178725309,1336.6493697162814,1377.8760009636787
1,4,2024,32626.98241810466,62806.91382830596,-12.443811532497646,253.11105647195916,0.8101181692848928,0.8023314456652187,1130.9432411656185,1201.5210284898594
1,4,2024,39840.14294296755,70281.57122639024,-43.527893943451595,303.6452099276865,0.743697563052205,0.7393131461328888,1096.7347481121135,945.9228621635563
1,4,2024,30013.80017870323,67597.87425709191,-20.40784146436973,285.7736487246792,0.8165996455935483,0.8186432436297171,1323.4867783645925,1422.4763895454448
1,4,2024,38364.38283722206,71318.82646348939,-16.16480038405946,289.9160335879022,0.8064924407876217,0.8165493481599644,1094.2983556912623,1090.2798264555427
1,4,2024,34130.05624002602,71929.74600120555,-41.853720087244625,255.92391789636434,0.7919337447435201,0.7875073842056709,1254.586183350106,1341.273669452113
1,4,2024,39516.80919494387,67164.63162329134,-19.740248839648675,268.51477045911764,0.7428609366210192,0.742995450436887,856.5747297079878,836.5361709086706
1,4,2024,35337.26531981715,68581.5481728602,-20.33966831690153,263.0226455275978,0.7575091419166025,0.753371156798974,1110.3295140207395,1179.509273041244
1,4,2024,31568.450703331273,73860.51429468104,-23.031012566338465,289.536998057162,0.769970130225241,0.7730461279157917,1611.7388673959535,1480.5598648249188
1,4,2024,35531.12410928007,77358.30836195238,-39.637147399631566,282.7827252592502,0.7658818713224509,0.7666138845442516,1441.3838656000485,1279.4168116338233
1,4,2024,36433.02462995953,61565.9101722743,-14.217061211894046,289.07555970128936,0.7817896914430769,0.7803628976074438,926.8046971797463,822.2150281302534
1,4,2024,35253.194611068764,76906.47120560076,-31.61560276396953,276.0131893799635,0.8069009032726886,0.8092495423892749,1462.5325778399713,1344.0550592416755
1,4,2024,38495.795816007645,75501.88267799318,-16.764602530100177,274.94500413606175,0.7988180541286231,0.7960887673720023,1114.0118686534038,1107.3364298025676
1,4,2024,30753.548343611157,72079.88561856815,-29.190075194873085,280.25909174483706,0.7580060772740931,0.7513678823144455,1524.2688960753317,1459.9286069237946
1,4,2024,37038.79283783767,77439.18803605316,-26.154856482041154,285.4644162948345,0.7997167894276973,0.7981552687925156,1258.1409892735678,1288.1042666024978
1,4,2024,30726.59826911253,65947.74798863438,-24.845738657384473,255.15543210381938,0.7657739416366648,0.7629693061285624,1313.942876430036,1337.0683375965432
1,4,2024,31997.478537089995,64880.578909031494,-10.398051840270476,295.4980240189192,0.7523424080386177,0.7511457061813616,1263.5080001554682,1338.1842415170704
1,4,2024,33882.66065543739,67105.06605989461,-39.935180973607316,289.652560903193,0.8004344712750586,0.7966024950322796,1212.5103632021721,1164.280739806225
1,4,2024,30606.40828314978,61127.423101512366,-20.31112722817719,256.59749551505,0.7862766560922684,0.7876699095038848,1169.33159573276,1209.087582838502
1,4,2024,33707.34051670394,64881.998521495705,-34.98725883331235,253.74917786483743,0.7532636584828096,0.7516651935977764,1190.1596865851623,1222.3974033789025
1,5,2024,35764.743126874375,64994.552792424656,-9.421641382444657,277.82528545854444,0.7857887863674772,0.7798001837531924,1040.5757802010514,1059.2239714204698
1,5,2024,39096.09821824016,72833.86616865291,-20.71932299927557,255.1321754958213,0.8128075308371436,0.8076246002029228,942.9267820376488,1100.0874772739942
1,5,2024,40210.173062160575,60109.711141527165,-31.44883147296565,280.190651169504,0.7900345673276562,0.7950524730214795,657.7479069679761,599.2150822366413
1,5,2024,40786.21513601869,74311.0035781447,-38.00541093440373,308.0410105785862,0.817963581795721,0.8144647012021299,998.9389413205323,1092.5675878955813
1,5,2024,34253.00690160531,76544.22768454021,-11.584437993048539,279.9820051826744,0.7708823780275538,0.7789099742956392,1310.386918704244,1357.7445830750548
1,5,2024,32976.183601689314,73625.05434698683,-18.210172041922018,301.58072699527077,0.7582394680066249,0.7635340642930679,1383.6253846441327,1422.503700193939
1,5,2024,34067.66584822168,71085.60968559435,-16.839123641552423,297.2990090797435,0.7931310985650144,0.7910073500015402,1324.676245591677,1411.7831480317059
1,5,2024,39608.39912125342,64502.22873808778,-32.19960387486157,273.15930124637316,0.7545119312239585,0.7700134483321487,698.5630286746164,788.3454236985497
1,5,2024,35886.74973259915,68086.05065733717,-22.634232374176406,280.3739951433424,0.7452237143973344,0.7470371604008893,1149.497295323714,1128.0580431358692
1,5,2024,35538.363131897495,61456.587443703225,-31.961351978091102,278.3185654901286,0.7985397759087893,0.7954371579122256,978.5410830265605,1035.1736718512489
1,5,2024,33771.80868694761,69844.05037443992,-5.712182496781653,276.9831746123528,0.7470218321686549,0.7470733876152523,1239.6845420504633,1248.7761354570937
1,5,2024,37994.85806381939,69220.26264970153,-36.31503819972617,305.0005561811515,0.8184638372060798,0.8151652742530152,1121.1905770726366,948.2335995569242
1,5,2024,37502.526147956654,66490.44332957073,-22.905338296294232,296.38334214421326,0.8077995948864666,0.8030132107052093,1016.0961362040842,956.6313540679563
1,5,2024,38275.62301830411,77334.90547477729,-40.9370943339656,258.2607516034651,0.780643521187427,0.7776706104051767,1238.1653212765139,1211.3541610420543
1,5,2024,38008.19260085767,76556.9643055586,-30.769194733005882,279.4283389964653,0.8022879404415375,0.8074614979467768,1213.7209407129044,1142.992471530721
1,5,2024,38012.025076479964,67398.8962968333,-24.88487509846898,293.0839783059679,0.807961842182187,0.7986132286862132,990.0604204745616,1048.355288778487
1,5,2024,39604.24253626637,72620.39632581628,-23.62979988340654,303.15927489709867,0.8081815433556306,0.8009867887343107,1069.7377660505135,954.8218867959404
1,5,2024,37098.59444765858,60434.660618442686,-38.11665848843037,281.4485359466257,0.813363326701812,0.8131368195785353,904.0584855373875,822.4588579037048
1,5,2024,36108.65204551653,70538.96306314436,-24.34308459688472,261.2661613728863,0.7468060174510499,0.7504192389039737,1056.5700818511743,1132.1445148606895
1,5,2024,35793.028871215305,70535.20675803977,-9.033927465051868,277.2820650018539,0.7690003787156305,0.7568471068825793,1143.8218062566402,1216.4442300642463
1,5,2024,35749.640057630684,68785.81866424457,-16.54239558551541,275.16603222311807,0.7567259933556414,0.7479603792712137,1093.3896283301133,1118.971350019164
1,5,2024,39019.23235000091,69658.43641792917,-28.693658979593046,302.24151331513764,0.8191094933280555,0.8296604669206267,1086.7959036577602,987.9416193442137
1,5,2024,30630.19846317675,69055.61218354876,-18.993443914375263,253.73136038585835,0.7843908177484953,0.7842184206680198,1419.976377857017,1398.9224378504673
1,5,2024,37762.042985964705,68270.59922468833,-30.368037750048124,302.7331651045929,0.7879420513555427,0.7892074263502262,1040.2258491251764,941.0200318028334
1,6,2024,38867.57977527567,69642.13954596034,-28.745963378005772,283.37287371788943,0.742025774714785,0.736578200538413,988.6361028832097,1049.7239646191592
1,6,2024,30859.516308017115,74083.59230802782,-38.050907948648664,296.3354634933974,0.765866831637017,0.77162567135647,1535.3479595114877,1528.783442923722
1,6,2024,34035.8135695956,60313.55823006945,-43.24862723977097,288.12023695050834,0.775714144009419,0.783796090921292,932.1299985949672,971.143514047309
1,6,2024,33934.15174592931,74250.59805653039,-22.367420006460105,309.80693021753405,0.760300607332085,0.7626817495059246,1459.7971182896079,1369.1747378140046
1,6,2024,32018.763443380525,76830.99043104527,-17.86258486914519,278.2968546799861,0.7456161548565902,0.7496393662484903,1541.6867122527824,1514.2975767853327
1,6,2024,37011.272886827675,68065.40703636594,-40.48145908761606,277.36683398443836,0.767723832204348,0.7633242042654015,1111.8706435846698,1014.8643874861673
1,6,2024,35657.20211100594,74131.60136136296,-42.49267548578671,289.11337376682854,0.7575788388499355,0.7591145323580046,1304.8879234193591,1364.1573046734122
1,6,2024,36708.865779714564,69718.65974104911,-40.138120689984106,289.430314881676,0.7942326825947529,0.7957934388051677,1050.8528111319495,1132.223680816151
1,6,2024,37722.934135580006,73355.573350156,-19.766157760928266,258.1643252717875,0.8150118288829974,0.8151082081980369,1102.4554912978851,1093.689018240238
1,6,2024,33942.81332473518,69006.30426828029,-43.32463593528721,261.42111154219776,0.8137328483953917,0.8139043145491653,1180.3398367617763,1231.4482966847988
1,6,2024,40513.036629175076,65151.018110547906,-18.56125871778239,277.01678734177443,0.7853226397545819,0.7854389509999713,809.6832570024746,855.0818084111834
1,6,2024,34522.062510806885,76285.50919311515,-33.45817486181329,264.7225648563258,0.7841600526673572,0.7844808614665456,1404.239360541531,1376.357144510065
1,6,2024,39233.57219158749,74501.6513220097,-40.626393033015404,307.195532637586,0.7699950464773496,0.775998096684106,1083.2054557693968,1183.3641881363
1,6,2024,36746.29569533526,69646.45997203347,-8.8455919057827,284.237034062839,0.7606634798881712,0.7593713675421444,1011.133839530762,1106.7842859199109
1,6,2024,35619.463641206545,73636.34932938973,-19.731772934859634,275.7037962459644,0.7570403757524079,0.7656374633257951,1248.6340729141796,1208.9238570097732
1,6,2024,30572.05978196017,65974.34948002151,-6.118989623600939,288.4585733885447,0.7553418722414622,0.7500783233520303,1334.3460762310456,1363.145245180313
1,6,2024,35206.79555913459,68055.5338896033,-36.87222606437877,257.76753118468224,0.7910923951723113,0.7937193594594915,1145.123393058886,1145.6749295740317
1,6,2024,37467.904885032505,77785.93011901631,-12.699007003658838,300.22352444361206,0.7941228391651698,0.7870284336137938,1306.1605047755738,1254.7903204517302
1,6,2024,38676.35949003939,65567.45218283954,-9.069841903479553,290.45321822127545,0.7940331368026419,0.7949556796326605,930.5251660555169,850.3840225494008
1,6,2024,35305.73580893794,63185.062455110936,-37.41136235717832,256.6196391275325,0.8032227980359687,0.8043611543743616,1025.3471119955125,963.549405830656
1,6,2024,40611.97244262574,67411.57089024663,-30.686423292016546,300.00507827374537,0.7718219945397203,0.7660719964908987,823.1431074556598,899.4153542878089
1,6,2024,33703.73526461701,77749.92377931558,-42.927199093149284,291.9125506375533,0.7438900700084321,0.7482709914191569,1538.937719619271,1343.3195607786245
1,6,2024,40546.16608679454,61083.828994334195,-42.82435774420049,259.7791028838379,0.7975957775769745,0.8016925343216051,671.5392352548981,696.8444255141382
1,6,2024,35554.821742470274,64009.540838433786,-18.359407129343932,265.16406376094716,0.7973567230208384,0.7989549145679209,946.002711466289,967.0957055266783
1,7,2024,40373.127781142604,73614.2110733389,-12.73894573523187,258.3037457585616,0.7569134422936132,0.7677542714449554,1074.3084921507998,1017.6647960964649
1,7,2024,33984.02722039138,60481.063274923974,-24.117831498273922,252.39213664223,0.7955180200667261,0.799416037401967,1003.8442754560964,1080.3916685088598
1,7,2024,30352.106815963612,71846.11264819295,-14.921515284099037,286.44609156302727,0.7745362524294251,0.785825133887863,1405.500372821083,1460.6146509395196
1,7,2024,38909.96408970454,72455.79544003679,-31.595548293792124,270.88755536789546,0.7633240939748922,0.7623749386343971,1049.25670180581,984.4572509261095
1,7,2024,35984.066108498824,67330.5010508797,-21.463655072408745,284.31359606869825,0.7731175624999974,0.7753617785578775,972.8258245652706,1080.6659497212022
1,7,2024,36438.83326662503,66078.3123170755,-42.832453148332384,293.27205772424617,0.7679756569934201,0.7695605816122595,1014.2857759711235,1000.1684556353878
1,7,2024,38324.84167375069,74258.04181788678,-32.69085443890783,304.72287066689887,0.7745513786541124,0.7758172592059243,1134.6531600898436,1201.0135739043928
1,7,2024,33662.80882855548,67309.39112069778,-12.397766113325957,308.9797442751176,0.7997148903694158,0.8060348955287863,1175.966605595228,1208.0824330785638
1,7,2024,32505.54373940481,69778.210149078,-19.59989534498233,298.64886426125105,0.8168296118060323,0.819235186255483,1353.5743876540698,1369.57978891332
1,7,2024,32579.486026423594,66428.09995274167,-32.38864823738274,270.7427712827694,0.7764905684908918,0.7761142310999413,1287.3632262432955,1222.037327070358
1,7,2024,33450.30414031687,66522.08498373994,-21.572935303561948,262.8266234931992,0.7561039356345503,0.7497686038488169,1216.3140789224308,1201.5262911949258
1,7,2024,35029.83135133989,65570.35808725908,-24.14215089124029,302.0555565752319,0.8023330430646969,0.8026642938010369,1080.1417213670393,1136.4840550919566
1,7,2024,39108.57886418591,62562.18423249019,-25.215560183956775,279.38509397670686,0.7628287440778624,0.765716041352441,799.4901899512117,801.1390117348975
1,7,2024,35713.37780384304,71546.67127674457,-43.884352397034604,309.72244457701265,0.7510930162737747,0.7538127699958184,1191.1891297720588,1143.9990484888312
1,7,2024,35936.562062668694,72231.29521422683,-42.750797895935385,270.90124804426296,0.7961197624602099,0.7939221879028578,1250.8202059832965,1193.748607095913
1,7,2024,40350.902471657835,68830.02049870731,-22.92087862943354,307.35234117863,0.7941287091877587,0.7949377712885625,879.9776572013112,938.555448802322
1,7,2024,31517.487308620326,64838.499152412565,-5.244493374232886,255.76154196157626,0.8134235693246883,0.8188355091507237,1296.6684105453814,1313.1270815945475
1,7,2024,33254.657503574934,66193.80705866514,-10.204862119972251,287.095287971752,0.7670600045348747,0.761489727352472,1222.587497868416,1176.5375064779778
1,7,2024,35026.05577766405,60303.44394171291,-26.645257410152503,282.9097604650634,0.7903232942161924,0.7956653025080053,1029.5597352397326,1008.8570382408203
1,7,2024,31725.751806208405,74116.48489910287,-41.22372563751562,273.08448522816985,0.8045185643129181,0.8061898036370766,1546.7951989331336,1494.9460259225386
1,7,2024,30280.549764792624,73379.27401525377,-18.881777078447193,278.55201625375497,0.7873615034275198,0.7849269320044419,1473.3675075366048,1557.0748048774985
1,7,2024,31184.79362070529,72904.18481731402,-26.10472969617327,282.699134150028,0.7969802933423281,0.7972718784833897,1561.8633743272298,1396.64302938384
1,7,2024,32841.00493200381,67318.29361885671,-40.1902202171758,273.4216136954102,0.7851776681784456,0.7859045485982182,1323.2956009232564,1175.5922257134955
1,7,2024,36961.21822751559,64736.77035855732,-6.084691858652307,283.1252089277975,0.7484080338530524,0.7597812867324644,975.3159373462071,958.1563321930836
1,8,2024,38380.26659537201,71094.81033725225,-42.2894711855331,251.43150563119102,0.802686234922693,0.8032219443818007,1060.5372073770727,1133.6145760926147
1,8,2024,37585.63074667137,67914.12775004654,-29.211897774734187,266.21330067769117,0.7963574208871037,0.79736464199106,959.0564307589838,1058.3527174770077
1,8,2024,37381.56482133485,66394.14293702488,-21.372396896033976,260.3593681086427,0.8151557867694714,0.8129501242968858,988.5306023600027,994.6988306925603
1,8,2024,37809.819311719526,66520.01451797341,-11.549648279510745,279.291511684247,0.7797679596457345,0.7779810615682577,985.6598733397389,1024.224416892098
1,8,2024,30359.306850093428,66392.39036214797,-6.454228623724494,273.87996607600576,0.7461183523708087,0.7415217251503377,1384.2936841472676,1409.8727702159874
1,8,2024,34337.02592491508,69244.9597154573,-11.941757416108949,265.98573764822686,0.7667971492367981,0.7677184204238249,1271.1740623922906,1236.9053781539376
1,8,2024,33837.79346649844,70343.29674735582,-20.063327479723718,301.6724885683565,0.7434741866570953,0.7483907662082632,1266.1397917475654,1234.4750280501403
1,8,2024,39466.8875801458,77136.6574073544,-33.88236138015675,269.77225630100423,0.8017102800401898,0.7992709793960269,1144.3916649506023,1210.4153771513766
1,8,2024,30602.91888627721,72243.91173360319,-26.223118847082567,276.2588980340857,0.7695688257573863,0.7666466241795098,1583.3584434630511,1524.6000437742057
1,8,2024,36358.2932688739,61508.98145977135,-29.533237303800732,283.6748615330385,0.7913965924282205,0.7896552842946882,971.6269073561559,863.9879982420264
1,8,2024,37285.90105682654,60958.295234447294,-33.28487395040214,283.6142252510055,0.7686874215976015,0.7650663471890434,889.7244877419414,871.4671124561332
1,8,2024,35340.45684735613,70308.22352154745,-8.374511671466575,305.0078481418257,0.8123171830993671,0.8044826940741138,1197.9655151186387,1198.9409894461858
1,8,2024,37353.098698475835,63332.17279889652,-8.637971071479797,272.1491311055569,0.7919770631425482,0.7903570473753706,787.1502406118491,853.7758612244602
1,8,2024,39270.12952437504,61539.129580076115,-14.437913527870826,251.53713807791962,0.801751421836438,0.7956560819655065,801.0036329198203,849.6794294047652
1,8,2024,35509.803648133486,75014.33035096971,-41.88789437395111,299.1521054815322,0.7948848617794285,0.7895105132105054,1309.6098802214544,1265.8799663440009
1,8,2024,38626.22647576722,68569.49348593107,-25.399281202128424,288.402947349882,0.8138441589848864,0.8076720990339948,915.2517906982471,1004.4783585194504
1,8,2024,31913.317302625623,60376.72891525222,-5.943392575992292,295.1794186831343,0.742509275263032,0.7412677931853567,1062.180393337092,1094.0815468432909
