Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,selectedFuelFlow1,selectedFuelFlow2
1,2,2024,38148.313677732884,61262.91138062105,-15.632392155775904,257.12254168120455,0.7465331001480989,0.7434239797719024,820.58676703156,837.7723931996287
1,2,2024,37749.68834167393,75948.5548728647,-32.66246307397162,309.4107883944598,0.8082874942058098,0.8109812171011301,1156.6401376697486,1160.8919989474534
1,2,2024,31863.173053973795,73515.79022069149,-36.59384159497264,287.69549881698106,0.8007998179889134,0.8030550907210138,1474.551574044465,1476.3670036522979
1,2,2024,36514.13485930974,60737.15698688872,-40.24721741762747,308.5882147609808,0.8062474808515339,0.8048174433562606,911.8092093357675,823.0043583249408
1,2,2024,39536.925260865886,71695.02086197345,-20.066111833733288,258.55120152434813,0.8122997695189118,0.8183443410166586,1030.5029148741294,963.9084643824087
1,2,2024,31930.55260755275,65578.01913817477,-30.326361431104495,261.37835902240477,0.7511718572495142,0.7435841095902956,1271.6734421263454,1243.5403400031696
1,2,2024,35281.549634551084,73741.55581784787,-14.616767543909042,251.94390833321017,0.7687880628559557,0.7662927607126573,1308.8287709224098,1321.375426093131
1,2,2024,30320.973937385585,77050.4372108746,-29.51789791026333,257.0565558392209,0.7758720008819205,0.7699187153185214,1648.015927151686,1536.8053080914972
1,2,2024,40885.99789971501,60181.52645862877,-39.981939113896495,262.88545870062393,0.7463850757714432,0.7441196702841627,619.0031158980769,650.5650082868789
1,2,2024,30017.70561047498,73591.28265752849,-24.91538963327045,250.47380019144984,0.7482429280449282,0.756122624885197,1622.129909987916,1573.3107685094412
1,2,2024,38453.01445942995,71683.97607996041,-30.127411513157366,265.8750831613799,0.7609852308372126,0.7613923048657042,1113.7030173899286,1159.4357529939527
1,2,2024,33830.31698024637,68145.87016897286,-26.755064411783863,298.4162909088958,0.7700292099765542,0.7704124965895662,1259.034055709545,1218.2027697092894
1,2,2024,36972.73133305655,64018.41041171467,-24.728864975308262,274.09400403162965,0.8025833901315103,0.8022848162481224,974.3113346930888,999.9736725180808
1,2,2024,38024.87180215521,75989.54070791294,-36.62976742397402,275.85820099089557,0.7846321267008076,0.7820292331564809,1229.8868068997035,1124.1739207192418
1,2,2024,39663.91728317275,74561.31516380057,-35.75230529371693,260.5738795539362,0.7509771907826662,0.7498211483599394,1070.4794768335885,1073.2824569566715
1,3,2024,31758.035315746554,60274.21921833499,-39.116257141882336,274.89950373038823,0.7692475837165041,0.771018658639642,1108.9992929278824,1100.810450609234
1,3,2024,32378.358936199555,64475.710611200106,-35.654005625398995,270.35566150036215,0.7628026372428183,0.7620950965815411,1123.3957063673206,1115.6197391343221
1,3,2024,35705.15553607891,63601.32188839714,-22.841126376468438,282.854468866932,0.7505582204099279,0.7512042211502821,966.6052177165193,969.6600041624141
1,3,2024,32370.90535462591,77426.23472783815,-29.116865858226,279.609201631493,0.7490821563200238,0.7620571608899819,1519.0967672602376,1600.9314620006494
1,3,2024,31338.725813763886,70328.91937688216,-23.530209874099626,309.6432600867784,0.8071250861382717,0.802502599349254,1370.2575903847248,1416.358452323105
1,3,2024,36213.40372437235,76301.10357533819,-32.298121045271174,270.36598638974857,0.7835843969486813,0.7751416195013984,1305.4011228636696,1214.256550510142
1,3,2024,40426.00307046897,71101.49377319071,-42.44373758636337,288.994962237596,0.7663358881250836,0.7589885128896269,1010.1162287609005,945.9309725827964
1,3,2024,35396.878230512404,75630.06434978123,-16.72442905333004,298.2904903992674,0.7690709268670728,0.7675835765253581,1320.4842983715728,1375.7714467534324
1,3,2024,32163.845782206114,65316.75545306966,-19.223271925002603,306.7722345405773,0.7972025715119588,0.7972728795832338,1226.4218364894195,1159.1808677266115
1,3,2024,34231.327382279895,70546.43823738792,-7.145434257760832,276.08645610096266,0.7783122574574953,0.7831279526631785,1263.304144442049,1262.3320714097597
1,3,2024,37066.9788518079,68486.4593189672,-28.089444083501153,309.1238034991146,0.7985615457829455,0.79503375442526,1086.6809338438618,1010.8419351670208
1,3,2024,30717.463024355126,75908.88653522811,-18.196408869592133,295.5460570815956,0.7794763591020374,0.782973025393035,1534.6783250818933,1530.6971767023126
1,3,2024,38604.785945328724,75947.56001616255,-18.545276502747377,275.944916097097,0.765739137812212,0.7534758897939487,1265.9138387072355,1141.2763937642835
1,3,2024,36996.27676355744,74458.82130822045,-17.12943864676363,303.8048553144284,0.7620385759155273,0.7668111866156218,1158.7582150073288,1215.2903841748555
1,3,2024,40247.863517069214,70062.20795537674,-44.04661459671506,280.6410781420627,0.7612665947674188,0.7692593712808193,905.4894072314186,961.640688022071
1,3,2024,39579.69341500443,61303.11267887863,-32.32347326769925,290.4075176908773,0.791344910395392,0.7867610558512124,740.298423409073,690.780964450593
1,3,2024,32328.40447630254,65187.76220931153,-43.16443086820713,252.76215028216285,0.7411541660007459,0.7409074480069511,1252.8136980535442,1224.278059539204
1,3,2024,40287.0614435921,61789.98454782408,-7.201205412458216,305.4667789117584,0.7674993508360916,0.7681001720404846,826.4524784991621,791.5520082164601
1,3,2024,39364.84366057394,77670.39561963406,-31.006567004930208,296.6797989011737,0.7707314598586912,0.7709155037189465,1239.5353098641,1191.4193988691509
1,3,2024,38965.431471616226,66910.77583179629,-30.541630466015015,291.0122495506015,0.8099815744905537,0.8131779173135991,927.6313623021175,843.5572658733454
1,3,2024,31800.693846298796,70218.35845832941,-15.353646808887905,274.27495739435903,0.811869920576429,0.813780086887996,1417.2737628553084,1391.218290100086
1,3,2024,40395.2367212002,62149.981403183396,-44.699055561176,293.0995341557049,0.7794001415687208,0.7934812023448045,677.2344400448835,723.0770158831858
1,3,2024,33576.27419012681,70428.28875849942,-30.660580363114228,297.45291209780567,0.763425148272233,0.7595115870794474,1261.1877463176017,1253.1864853495497
1,3,2024,34991.478005460536,73381.80630113966,-22.348946153079027,295.4915291227161,0.774521982570732,0.7711153015051104,1265.9957674804166,1330.9331852336786
1,4,2024,34453.62337148566,63288.797078237265,-40.05557322351716,282.95895504952233,0.7641207036714412,0.7766828514041039,1053.5290430686657,1041.1442331646647
1,4,2024,32993.37861128095,67653.27092865741,-23.77956637284743,303.68148624671903,0.7605005655704091,0.7520991698088723,1145.605594880778,1302.1985571394903
1,4,2024,34305.730385063056,66522.10230404891,-25.435156790711304,307.5642151949742,0.7522674500787283,0.7519881139809567,1129.1062955875555,1242.3390831695208
1,4,2024,35760.490678360075,73354.55473669675,-14.85114818250636,282.59721647438494,0.7638918166121751,0.7577093241087008,1206.1241093463489,1315.9639011715522
1,4,2024,35362.73357826408,76535.26711030444,-20.647490119942432,277.81045270690794,0.8139545355981851,0.8149744952754029,1477.4917179337149,1410.8778415266268
1,4,2024,40460.84307636099,66493.3776434162,-32.58565545859107,309.7752987573176,0.7517572603453674,0.7604629126243949,834.9710898581396,824.0869822998778
1,4,2024,38915.23801858384,75704.47216694927,-29.187644127329765,296.70652103418206,0.7835961521966129,0.7784715507588486,1190.9250434618527,1098.9266961325845
1,4,2024,32308.96657451079,63436.66493470736,-33.406697016279104,273.7912372476023,0.7407764231316173,0.7460006752835443,1193.9184562757232,1147.6754464028772
1,4,2024,36430.218326488306,76005.87770070008,-25.327971816529534,307.146063769854,0.7800719133750268,0.7802611689376272,1230.3403171041175,1333.2240036853693
1,4,2024,37866.84868532641,61248.99338640912,-11.173642646486059,282.70621138187676,0.8048396924820735,0.8075858522004776,911.9259871452205,805.6886415436838
1,4,2024,38805.58187651038,68252.34876746438,-6.276514560532274,252.0335890305896,0.7913255064861304,0.7822847148935484,970.668234358857,923.6192220929419
1,4,2024,38497.931124731316,71381.94039972938,-28.37424991924587,254.73098136587222,0.790580760667986,0.7929476518196403,1101.606371635864,1020.9332812915964
1,4,2024,36822.750351879375,73452.14595752092,-31.8770211355027,293.13085200014933,0.7896914417208494,0.7920196731206114,1143.8410224571155,1176.8494535110142
1,4,2024,35198.74910506624,69348.91544693397,-40.07127872709472,284.5370545862577,0.7733338134774818,0.7700343411808805,1187.1769839693225,1117.9550157906078
1,4,2024,38537.0884824914,64608.02935726498,-30.078100411523586,262.98962694332533,0.7451010234050481,0.7406104422440913,813.6076455654927,885.2562057920383
1,4,2024,33953.78651561685,71440.51311228155,-41.04241388609993,286.65039610168077,0.8038332617610107,0.8057050354134035,1268.180109997175,1312.1521361457528
1,4,2024,37282.516109864206,64567.636030688736,-15.467745731108531,262.054366844536,0.7577205624793346,0.7660328273380594,920.1304218464417,972.2466625638056
1,4,2024,38542.03292245891,64566.88578305297,-20.090854826414315,265.1493792640133,0.8136717600550788,0.8119418753316248,866.0412701866421,985.2712274516996
1,4,2024,37075.9761302205,60352.800159376005,-31.179993281813086,297.56742884283017,0.7881091480513074,0.7956549201252452,734.0258288634922,847.760015868814
1,4,2024,33834.64337634656,76595.90169122942,-24.375124645498648,300.3782814194682,0.8081068403462116,0.8067071557739405,1427.2925527916893,1429.1852333482623
1,4,2024,38420.55692171308,73229.07504779861,-33.63923079953907,251.95399389197527,0.7783913031829384,0.7717630114948881,1090.958886900846,1153.9201736280618
1,4,2024,33377.06366134716,76473.40599836757,-25.662767834792575,264.26047449114066,0.7631328302810162,0.7528583683678048,1517.1895592996034,1452.8442692648234
1,4,2024,38608.81118896017,63417.213135614336,-31.2844527084162,298.0959860242119,0.8095290784346029,0.8170964951416957,909.5342608432187,857.8373204566294
1,4,2024,30437.44728291225,61938.11926530152,-18.48574135490273,270.0655766100939,0.8093488688811978,0.807311429536592,1158.5577551046777,1294.0921428161898
1,5,2024,39287.95487202865,61149.30154238818,-21.542120128198707,267.87854673545445,0.7901185716749067,0.7884538551470944,792.1862817434137,792.0178260186692
1,5,2024,37817.37029620048,64553.50910831345,-10.78031133959055,276.70282981104833,0.7467384754319063,0.7430625892515552,945.1777544661134,861.6934647245357
1,5,2024,37637.18473010159,71319.5589055778,-29.197946982238022,294.7142778564173,0.7705618506515625,0.7720431889499864,1168.6766137329382,1173.4999669328981
1,5,2024,40017.806416733925,68208.70457385744,-30.635565616925557,304.7214032431314,0.7836905486833551,0.7814171359597765,866.9541092864619,889.9998259696777
1,5,2024,38338.38891937534,72823.39271293294,-6.343116807990414,289.0479985773785,0.7736267564804687,0.7857809931167403,1117.0107338908704,1069.8939081918159
1,5,2024,37553.23482963896,65436.950414329505,-26.940491469730233,267.13795744686286,0.7711391526684283,0.7651196364189995,940.5771072517838,1005.8572818798735
1,5,2024,33319.83352870398,64729.79909488681,-12.098408395399009,305.6098082944414,0.7935052209929964,0.792378356451894,1223.646221068507,1140.2063906426688
1,5,2024,36936.09291009555,75834.54956412989,-29.841899048174874,276.25766678019363,0.7739271577851378,0.7744618213105169,1198.9855127189057,1293.1402640677793
1,5,2024,30013.658952715483,68159.10453149476,-29.383762656901837,285.66560712724464,0.770765341294719,0.7693784877215332,1462.9716075236486,1375.0805703897247
1,5,2024,35727.89047448358,68567.45651697062,-6.049738675639809,304.09505676825347,0.789422268127306,0.7921107681907432,1196.0227462686742,1112.7414837235813
1,5,2024,31231.453530754265,69533.73237841675,-16.986044584601558,302.32279376564236,0.7628437327635799,0.7561593924356067,1444.7026715553206,1252.2972747316335
1,5,2024,32114.847162839356,74241.57470393858,-38.728943381795176,284.97220761132803,0.7917947529974464,0.7879120578902674,1499.5215460636136,1424.7329996315386
1,5,2024,35480.94782323572,60549.84362040257,-39.06477194439637,278.8995890041088,0.8159418376790911,0.8137661116490079,913.5169089787182,936.9508623353341
1,5,2024,30202.72165775682,61120.53672192892,-22.440632311641387,303.0742371908119,0.7521656470689946,0.7557360822397888,1176.8869034308823,1291.1771314465043
1,5,2024,40222.27039203517,70610.24490225012,-10.240592692581124,279.96720792608835,0.7469205283438877,0.7452243584464918,877.4248323375999,987.4108511561612
1,5,2024,39413.71846567951,77094.57011317373,-12.352429317599526,290.7609181765754,0.7792801073745256,0.774796791612951,1158.7368801693813,1098.1436152576086
1,5,2024,30544.354617504338,61106.313327826385,-24.755991738314222,259.93611609501346,0.7696043571546114,0.7763424715102348,1232.1192013689733,1243.3188964677647
1,5,2024,34668.48591215202,72607.76036820526,-8.35077472943202,300.0638861708765,0.7757646833707884,0.773275924402297,1191.3775429624588,1284.5379765650555
1,5,2024,30433.814791303157,63046.49590263752,-33.93809841110091,292.3666569112475,0.8194796780791903,0.8130392571658903,1275.1333805267443,1297.7386920516133
1,5,2024,39128.248231169695,65879.5746680904,-7.352359590708728,297.6782290586424,0.7592920314102937,0.7619086040765761,874.7417770333026,870.8702680094489
1,5,2024,35038.8037869657,76551.641296351,-41.65440986225815,252.13883211041338,0.7618358653082177,0.7692351162300632,1388.1715836823853,1367.7608927232154
1,5,2024,40007.669872726205,70728.56844033167,-37.74572870827463,278.13148937870017,0.7890109501207984,0.7915724665749918,1010.6902468262365,937.409715974087
1,5,2024,35238.62542446502,74248.02518105197,-26.787479420015508,299.30515395181595,0.7790070315265295,0.7784461232634031,1270.0682129815862,1380.3626782299655
1,5,2024,34582.61700583953,75968.39345582467,-12.390296682897702,289.18910019895293,0.7451309559972117,0.7391504666303553,1342.3068454459547,1323.4506583991044
1,6,2024,31364.58968798302,72790.353925203,-36.93757414368456,252.19655983860795,0.7776388224947561,0.7759412475890448,1434.2850198292722,1466.4629364105192
1,6,2024,34333.888838170176,77488.04698198565,-24.707770138544088,300.8463058236297,0.7742243810018401,0.770369561237665,1423.0786813601146,1460.170895872616
1,6,2024,34378.94655792838,62436.45827856145,-42.67335647905035,289.4851535411703,0.8161853784969625,0.8179377777494704,1076.6475053528825,1036.4375757385067
1,6,2024,33253.96133549845,63502.57345707569,-40.48366630355212,252.69178073706027,0.7791973730921357,0.7774788935218591,1104.8631995217954,1127.329347728603
1,6,2024,31356.647038814874,76419.17825137232,-15.855660465693724,259.93665640141904,0.7607874722995884,0.761065419557633,1559.6605452225872,1586.6252740603327
1,6,2024,40967.18574598775,71404.39260789027,-9.169150664595417,296.7137266583096,0.7594993896719523,0.7588248694709558,958.7622212222961,981.5795442630064
1,6,2024,39554.29984074488,60993.84455892051,-10.137927230834304,278.34704350520997,0.8092441593426533,0.8066493846617772,791.2952040030713,705.2840073466518
1,6,2024,32858.213522524726,67483.27299808174,-28.533421407892483,250.51441807920477,0.7961046664162601,0.8038189233615188,1243.879012200948,1294.7693683430723
1,6,2024,36729.11073726067,63744.720681944294,-44.19164522093571,302.408455425146,0.7961696099703911,0.7920953141735915,1010.392104635212,953.6823320331512
1,6,2024,35006.68462623205,61374.84027758027,-22.427161653191447,265.8195357087166,0.7730112159020734,0.7725101265770433,1012.7311414173272,890.3011299708851
1,6,2024,33390.203821465395,72022.65982756461,-10.894196776258923,287.77726511465215,0.7524461013778445,0.7488185138517309,1408.4579672534667,1399.1257458695843
1,6,2024,40461.19718148764,77830.43461947757,-15.835257986194225,292.7874082566607,0.8047749384329064,0.8207547765960286,1079.5823271217837,1152.1912075281568
1,6,2024,33089.706789144075,68835.13694959541,-13.067676670335523,299.17534532883315,0.7908579583888452,0.795459567413389,1260.3678360855604,1333.00575989509
1,6,2024,38738.22608432735,72551.53627856045,-36.77918719362923,309.5868228041509,0.740937374757259,0.7392562868066102,1074.2400231963213,1098.9447465228627
1,6,2024,32002.151420901064,70735.30451900263,-33.76396220634278,300.2024525348374,0.7625014163695171,0.7660593635469294,1444.9986754569932,1382.5847967386956
1,6,2024,31774.92850142582,62048.03051316429,-10.491221318920662,302.72134402389304,0.7700217305392363,0.7683953201637718,1086.388777674728,1092.1505204326181
1,6,2024,35385.00139159176,61198.61809358631,-9.850336699402881,271.12080402606244,0.7836930828508236,0.7798248386432308,883.5586289574542,933.1709936633215
1,6,2024,40125.020632162756,66356.86544236385,-11.864639060318689,267.85297390273746,0.7803735880489461,0.7826472440143268,874.8573912572813,833.5329830342463
1,6,2024,33120.24922164928,67538.31138756862,-26.958680395111074,308.83625336097265,0.7518131693666604,0.749637924628343,1266.8905519410403,1157.146774298194
1,6,2024,30423.737132238788,61736.41205141956,-37.29789633457787,306.4069438232517,0.7987814520013126,0.79848577123179,1269.7404721329733,1302.6605106799584
1,6,2024,36098.9320308434,60848.25445319579,-28.167645363240492,260.9589163798619,0.7483702129096999,0.7423990893678262,964.8998784170353,912.8313270117392
1,6,2024,32978.22209604926,62194.9474957489,-21.663445905560575,277.1031580990395,0.7479909842806928,0.7427817822702836,1154.215800355138,1047.5145230683095
1,6,2024,38171.04218598497,73335.5847462305,-19.044572183104037,265.46153410547737,0.794266269426008,0.7939276082364437,1117.9472003542605,1129.5366189155277
1,6,2024,36219.991508438354,66528.85389469516,-38.601322390116145,277.92194929839025,0.7986704352399077,0.794719454863664,1108.6563999496882,994.0972301644671
1,7,2024,38125.93175981887,60327.177333077634,-31.018298830648405,261.40978613419685,0.8169035557070043,0.8221285185001076,899.5059419655112,807.5907631276478
1,7,2024,40095.51779080025,72991.15641939278,-32.569968812659404,262.85170413580033,0.7665179979323069,0.7579549586788296,1074.2093086141992,1131.3606167340665
1,7,2024,36725.05671530466,72591.37292847525,-39.30549035027052,281.86675219639295,0.7906448442244203,0.7967812197640051,1164.3743776709578,1115.6006149908646
1,7,2024,36252.493400626445,65311.19576885188,-28.16899619155518,275.0602474278886,0.7651272207171572,0.778542913327881,991.3182855432344,1013.0325836321047
1,7,2024,33792.47531729064,65817.27113892625,-35.88558660261945,291.98831296089514,0.7462820782243631,0.7488375293583386,1149.6931925095344,1152.8284036352586
1,7,2024,37083.12557806498,73951.93266364388,-17.005364047044395,273.5198866351622,0.7998380211113459,0.7955078223708771,1066.0865400958696,1290.1614614276148
1,7,2024,32372.77624928512,73199.50446330049,-18.079931067956977,305.96044474392545,0.7982246076385784,0.8040586070431325,1488.8842618502856,1505.6256833358677
1,7,2024,32015.8052812233,60487.98968440558,-6.709456934517659,289.25331035011385,0.7771896161784815,0.7694057438064598,1189.9937447773536,1164.3116169666534
1,7,2024,38728.68078668251,76765.09433181328,-27.89041040836329,265.75812690410714,0.791469465872053,0.785215111374051,1180.0861060127088,1246.4038114511784
1,7,2024,33844.62359279094,68823.84180626854,-34.36498633504311,250.55511592647548,0.7859434727975619,0.7837397421822441,1262.4215122401777,1221.2887116127542
1,7,2024,33940.09875654916,74792.70803209994,-36.913831058181856,265.1253242100023,0.7812671842145175,0.7809218524490112,1374.6226720994791,1321.5107204081428
1,7,2024,36828.83053614604,77350.77156248473,-13.825935481861071,301.383554872834,0.7520959995784724,0.7541310970462645,1294.4561518392975,1228.0596878503595
1,7,2024,30811.350959423416,66011.72427522056,-28.576197237586996,298.5551796956332,0.7924837753083949,0.784010721573019,1296.324903625482,1329.8101945691708
1,7,2024,33508.51952105103,67515.87876521685,-44.82027649455139,307.7192572072665,0.799163522309239,0.8055277734336529,1242.9114004507132,1277.823972892715
1,7,2024,30984.96520223259,70838.49236859972,-11.018431570216492,280.3146279564021,0.7570983714543469,0.7577046866476626,1393.5106756045566,1467.3850511774547
1,7,2024,32462.46648231737,68742.69224282926,-25.201450834155324,262.4814544307109,0.7726319900778227,0.768479339783868,1289.1881857271717,1276.2312581355002
1,7,2024,36021.21611762691,68184.92754017882,-39.81299331199938,274.2641437045299,0.757701472791971,0.7585134149459095,1184.8634636890843,1088.806306544939
1,7,2024,33522.11595797532,68346.75266732957,-37.33239178689142,251.40378418744592,0.7951090215929175,0.800827875786732,1189.986381054765,1170.4260806061288
1,7,2024,33891.33874859058,75559.57216268514,-26.321309764068893,303.7618262517365,0.7585255094460613,0.7561565228445851,1490.26302128045,1443.4872336004332
1,7,2024,37992.88605618078,74061.2512747218,-25.347680071899248,293.5953301657197,0.8189906905238796,0.8112039387448917,1174.2853075377463,1121.1191253408178
1,7,2024,39351.68323982401,77322.4488861247,-42.641502200563515,261.8697809607481,0.7733239543717025,0.7698845131920873,1218.963932037054,1168.423010153987
1,7,2024,35723.248424340185,65111.78446735472,-36.44728813845776,273.46315378405933,0.7429995860227349,0.7388768540649401,1031.3009715865203,1101.0251886619756
1,7,2024,38166.97114128553,65089.8493724011,-30.34649194606407,256.490544493799,0.7559566963557056,0.7562740928990322,968.0877469779956,917.9121137110587
1,7,2024,32569.252781099207,74811.10749804041,-32.81858908000483,258.7234504175644,0.7789229702746703,0.7759286936243476,1433.9982944578294,1386.062221223146
1,8,2024,37966.25744471973,67118.40064977256,-34.85485317705273,290.1761030774891,0.7518451347826758,0.7543715249288145,956.9620484308828,983.7454789364565
1,8,2024,34584.45471188415,71093.0945513978,-19.271181675337857,253.67340523044396,0.789840987530434,0.7853795609007659,1253.7266738989294,1243.9245435215396
1,8,2024,37481.8263021089,62424.60858160691,-7.472687756117229,277.6650211348817,0.7970736208402733,0.7996516478625668,957.4125857964748,899.0299054849156
1,8,2024,33569.818781259244,75890.93211908295,-37.2751706098892,303.0846995344151,0.7651316237631759,0.7637000300600791,1403.175186340751,1383.464442209004
1,8,2024,34700.32788273293,74384.00527150456,-16.117609813934358,279.53619863718916,0.7754818166329864,0.7689684745969192,1295.4588165291593,1355.5240156686245
1,8,2024,37140.71864285333,64179.25299989768,-31.0107487150931,256.4378703347733,0.7643075627772311,0.763397537085199,977.1712377749732,944.1075057716056
1,8,2024,35422.820926647786,65850.57464794404,-8.526466972308508,274.46755197757676,0.7927695091213056,0.7920399675754956,1076.1447073134827,1054.3305838705803
1,8,2024,39467.47823919654,72469.59321912956,-40.1199325107219,299.87713385743996,0.7631456792323207,0.7716772384326469,1077.5317293357627,1019.3736792965067
1,8,2024,39692.55018558109,64529.09127487999,-11.36076312565788,271.9544729610064,0.7591812226319814,0.7589099562310445,840.142326511471,798.1916087758125
1,8,2024,37540.76573631122,64463.56891422328,-10.847537195126362,266.33712307057925,0.7674900708179694,0.7683457596596436,871.6742710380644,975.397184372305
1,8,2024,34610.26539281857,68169.5229064606,-37.95304098398814,277.7691140848768,0.7482179945543207,0.7416214238827005,1101.4183359506449,1141.4327431015647
1,8,2024,36109.53780730123,63600.41873112957,-17.84208213399994,287.344421506687,0.7484132218689972,0.7480945475994817,1082.3006810452086,1033.0246307475766
1,8,2024,36312.463708986295,63767.26901644244,-9.88387095601173,268.4365979362619,0.8067045015399121,0.8106911129064025,960.440514271897,935.1718580405463
1,8,2024,31618.78915703292,62217.3092890486,-20.32905152666865,255.1540140238975,0.7898523236517319,0.7852544055745672,1176.4047279763686,1181.232810958401
1,8,2024,40852.73623540709,62850.47373075515,-35.26052187796108,305.0262216612572,0.7576195972116924,0.7593615697307716,696.8900148550482,715.8731313297445
1,8,2024,39619.015299170336,62879.68413244198,-25.149494977092264,283.7607696756104,0.7737845443964941,0.7752959369443962,775.0011645560683,824.6397183000514
1,8,2024,38545.60702832522,74589.5282322751,-38.39797350924066,276.7624031175551,0.8142843025568947,0.8121328809620406,1039.0874031617557,1140.9472828140997
